id,image_filename,image_path,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,split
30745,30745.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\30745.jpg,Men,Apparel,Topwear,Kurtas,Beige,Summer,2012.0,Ethnic,Fabindia Men Beige Ajrakh Kurta,index
9520,9520.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\9520.jpg,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,John Miller Men Purple & White Check  Shirt,index
10533,10533.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\10533.jpg,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,New Balance MW631 Men Others Walking Black Sports Shoes,index
16955,16955.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\16955.jpg,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Image Women Classic Eyewear Black Sunglasses,index
3307,3307.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\3307.jpg,Men,Footwear,Shoes,Sports Shoes,Black,Spring,2011.0,Sports,Asics Men's Gel Phoenix 3 Black Silver Shoe,index
36731,36731.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\36731.jpg,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Gini and Jony Girls Striped Pink Top,index
17047,17047.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\17047.jpg,Men,Footwear,Sandal,Sandals,Brown,Spring,2013.0,Casual,Gas Men Santa Monica Slipper,index
58800,58800.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\58800.jpg,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2012.0,Casual,Highlander Men Blue Check Shirt,index
4044,4044.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\4044.jpg,Men,Footwear,Shoes,Sports Shoes,Silver,Summer,2011.0,Sports,ADIDAS Men's Snova Glide 3M White Silver Shoe,index
42995,42995.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\42995.jpg,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Women Black Air Total Sports Shoes,index
25242,25242.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\25242.jpg,Women,Accessories,Bags,Handbags,Olive,Summer,2012.0,Casual,Lino Perros Women Leatherite Olive Handbag,index
31677,31677.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\31677.jpg,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Spykar Men Check White Shirt,index
33970,33970.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\33970.jpg,Women,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Casual,Femella Women Navy Blue Dress,index
25411,25411.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\25411.jpg,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men 2.04 White Sports Shoes,index
17936,17936.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\17936.jpg,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Ferrari Logo Tee II Black Tshirt,index
40617,40617.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\40617.jpg,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Span Women Green Kurta,index
59994,59994.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\59994.jpg,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Formal,Avirate Black Formal Dress,index
19153,19153.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\19153.jpg,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,United Colors of Benetton Men Red Polo TShirt,index
21322,21322.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\21322.jpg,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Louis Philippe Men Sunglasses LP045-C3,index
25150,25150.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\25150.jpg,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Lino Perros Women Leatherette Black Handbag,index
11364,11364.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\11364.jpg,Women,Apparel,Topwear,Tops,Magenta,Fall,2011.0,Casual,United Colors of Benetton Women Magenta Top,index
8492,8492.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\8492.jpg,Women,Apparel,Topwear,Tops,Peach,Fall,2011.0,Casual,Forever New Women Peony Peach Top,index
25584,25584.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\25584.jpg,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Fila Men Redemption Black Sports Shoes,index
12005,12005.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\12005.jpg,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,Mark Taylor Men Green Striped Shirt,index
23746,23746.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\23746.jpg,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Ray-Ban Unisex Highstreet Sunglasses,index
57041,57041.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\57041.jpg,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Party,Elle Black Sheath Dress,index
57105,57105.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\57105.jpg,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Elle Pink Essentials Top,index
5750,5750.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\5750.jpg,Women,Apparel,Topwear,Tops,Red,Summer,2011.0,Casual,Jealous 21 Women V Neck Sequined Red Top,index
32305,32305.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\32305.jpg,Women,Accessories,Watches,Watches,Red,Winter,2016.0,Casual,Q&Q Women Red Dial Watch,index
6598,6598.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\6598.jpg,Women,Apparel,Topwear,Tops,Blue,Summer,2011.0,Casual,Spykar Women Round Neck Blue Top,index
44560,44560.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\44560.jpg,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Coolers Men Black Sandals,index
22237,22237.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\22237.jpg,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2011.0,Casual,ID Men Red Shoes,index
6729,6729.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\6729.jpg,Men,Footwear,Sandal,Sandals,Green,Winter,2011.0,Casual,Puma Men Pumpom Olive Black Floater,index
3991,3991.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\3991.jpg,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Mr.Men Men's Wave Rider White T-shirt,index
2307,2307.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\2307.jpg,Women,Apparel,Topwear,Tshirts,Purple,Fall,2010.0,Sports,Nike Women Purple Polo T-shirt,index
12720,12720.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\12720.jpg,Unisex,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,ADIDAS Unisex Casual Black Sandals,index
45195,45195.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\45195.jpg,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,CASIO ENTICER Women Black Dial Analogue Watch A649,index
43189,43189.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\43189.jpg,Women,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Fastrack Women Steel Dial Watch,index
49063,49063.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\49063.jpg,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Lino Perros Women Brown Handbag,index
41764,41764.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\41764.jpg,Women,Apparel,Topwear,Tops,Red,Summer,2012.0,Casual,Remanika Women Red Top,index
1545,1545.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\1545.jpg,Men,Footwear,Shoes,Casual Shoes,White,Fall,2010.0,Casual,Puma Men's Speed Cat Shoe,index
8210,8210.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\8210.jpg,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Tape Men's Casual Brown Shoe,index
35432,35432.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\35432.jpg,Girls,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Doodle Girls Printed Pink Dress,index
54040,54040.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\54040.jpg,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Kiara Women Black Handbag,index
38840,38840.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\38840.jpg,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Latin Quarters Women Navy Blue & White Printed Dress,index
27445,27445.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\27445.jpg,Women,Apparel,Topwear,Tshirts,Coffee Brown,Winter,2015.0,Casual,Jockey Women Coffee Brown T-shirt,index
13080,13080.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\13080.jpg,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2013.0,Casual,Numero Uno Men Black Casual Shoes,index
26471,26471.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\26471.jpg,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Puma Men Classic Graphic  Navy Blue T-shirt,index
18282,18282.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\18282.jpg,Women,Apparel,Topwear,Kurtas,Multi,Fall,2011.0,Ethnic,Aneri Women N.Masti Multi Kurta,index
46860,46860.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\46860.jpg,Girls,Footwear,Sandal,Sandals,Purple,Spring,2013.0,Casual,Barbie Girls Purple Sandals,index
25420,25420.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\25420.jpg,Men,Footwear,Shoes,Casual Shoes,Black,Spring,2013.0,Casual,Nike Men Lite Force Black & White Shoes,index
54693,54693.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\54693.jpg,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Shree Women Multicoloured Printed Kurta,index
9924,9924.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\9924.jpg,Women,Accessories,Bags,Handbags,Black,Fall,2011.0,Casual,Puma Women Black Avenue Shopper Handbag,index
53654,53654.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\53654.jpg,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Kiara Women Green Handbag,index
59243,59243.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\59243.jpg,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Titan Men Black Dial Watch,index
26263,26263.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\26263.jpg,Men,Apparel,Topwear,Tshirts,Blue,Summer,2013.0,Casual,Proline Men Blue Polo T-Shirt,index
38444,38444.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\38444.jpg,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Baggit Women Green Handbag,index
28209,28209.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\28209.jpg,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Ray-Ban Men High Street Black Sunglasses,index
24482,24482.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\24482.jpg,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Red Tape Men Black Casual Shoes,index
28962,28962.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\28962.jpg,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,BIBA Women Printed White Kurta,index
48202,48202.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\48202.jpg,Men,Accessories,Eyewear,Sunglasses,Blue,Winter,2016.0,Casual,United Colors of Benetton Men Blue Sunglasses,index
3459,3459.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\3459.jpg,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Men's Besulik Trainer White Black Red Shoe,index
25634,25634.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\25634.jpg,Women,Accessories,Watches,Watches,Black,Summer,2017.0,Casual,Fastrack Women Black Dial Watch N6035SL02,index
10585,10585.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\10585.jpg,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Carrera Men Rubber strap dial Black Watches,index
54183,54183.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\54183.jpg,Women,Accessories,Bags,Handbags,Cream,Summer,2012.0,Casual,Kiara Women Cream Handbag,index
6611,6611.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\6611.jpg,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2011.0,Casual,Spykar Men Stripes Navy Blue Shirt,index
4387,4387.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\4387.jpg,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Batman Men's Affliction Grey Violet T-shirt,index
37249,37249.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\37249.jpg,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,United Colors of Benetton Men Brown Shoes,index
2938,2938.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\2938.jpg,Women,Apparel,Topwear,Tops,Multi,Fall,2010.0,Casual,DUSG Women Crane Bamboo Top,index
10822,10822.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\10822.jpg,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Wrangler Men Navy Blue Polo Tshirts,index
39003,39003.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\39003.jpg,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Gini and Jony Boys Unit White T-shirt,index
12065,12065.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\12065.jpg,Women,Apparel,Topwear,Kurtas,Navy Blue,Fall,2011.0,Ethnic,W Women Printed Navy Blue Kurtas,index
2225,2225.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\2225.jpg,Men,Footwear,Sandal,Sandals,Black,Fall,2010.0,Sports,Puma Men Trek Black Sandal,index
19615,19615.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\19615.jpg,Women,Apparel,Topwear,Tops,Olive,Summer,2011.0,Casual,United Colors of Benetton Women Solid Olive Top,index
21885,21885.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\21885.jpg,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,BIBA Women Printed Green Kurta,index
32762,32762.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\32762.jpg,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Check Blue Shirt,index
39821,39821.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\39821.jpg,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Red Tape Men Black Sandals,index
33503,33503.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\33503.jpg,Women,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,Doodle Kids Girl Printed White Dress,index
41443,41443.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\41443.jpg,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012.0,Sports,Lee Cooper Men White Sports Shoes,index
8483,8483.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\8483.jpg,Women,Apparel,Dress,Dresses,Blue,Fall,2011.0,Casual,Forever New Women Creme de Menthe Blue Dresses,index
59262,59262.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\59262.jpg,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Titan Women Silver Watch,index
54662,54662.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\54662.jpg,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Fastrack Men Black Dial  Watch,index
50431,50431.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\50431.jpg,Unisex,Accessories,Bags,Handbags,Khaki,Summer,2012.0,Casual,Lino Perros Unisex Khaki Bag,index
57231,57231.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\57231.jpg,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Murcia Women Black Handbag,index
4987,4987.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\4987.jpg,Women,Apparel,Dress,Dresses,White,Summer,2011.0,Casual,Gini and Jony Girl's Viveca White Floral Kidswear,index
57507,57507.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\57507.jpg,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Lee Cooper Men Black  Sandals,index
14330,14330.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\14330.jpg,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Nike Men Free Run +2 Black Sports Shoes,index
30266,30266.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\30266.jpg,Men,Accessories,Eyewear,Sunglasses,Black,Summer,2017.0,Casual,Speedo Men Sheet Sunglasses,index
48086,48086.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\48086.jpg,Women,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Casual,French Connection Navy Blue Dress,index
38329,38329.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\38329.jpg,Girls,Apparel,Topwear,Tops,Off White,Summer,2012.0,Casual,Hannah Montana Girls Off White Tops,index
11597,11597.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\11597.jpg,Women,Apparel,Topwear,Kurtas,Cream,Summer,2011.0,Ethnic,W Women Printed Cream Kurtas,index
22063,22063.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\22063.jpg,Women,Apparel,Topwear,Kurtas,White,Fall,2011.0,Ethnic,Vishudh Women Printed White and Navy Blue Kurta,index
4908,4908.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\4908.jpg,Women,Apparel,Topwear,Tops,Red,Summer,2011.0,Casual,Levis Kids Girl's Darcy Red Teens Kidswear,index
42217,42217.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\42217.jpg,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Party,Sepia Women Black Dress,index
25295,25295.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\25295.jpg,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Lino Perros Women Sporty Purple Handbag,index
58520,58520.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\58520.jpg,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Casual,Tonga Women Black Dress,index
10809,10809.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\10809.jpg,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Wrangler Men Mark Rodeo Riveted Black Shirts,index
